attribute1 attribute2 attribute3 label
2.889636369732738519e+00 -3.798919236429926016e+00 1.429019623149039120e+01 5.000000000000000000e+00
-1.559550404191635820e-01 -2.815264807609874520e+00 6.035938972977941575e+00 5.000000000000000000e+00
-4.159484970799695702e+00 -7.972368546710701942e-01 1.224066257711655936e+01 5.000000000000000000e+00
2.795126190780711894e+00 -3.396047019141783530e-01 5.859990619189494154e+00 5.000000000000000000e+00
3.283004430039152544e-01 -5.553481758693449288e-01 8.307052357376443652e+00 5.000000000000000000e+00
2.383629679970640680e+00 2.672994077291056314e+00 1.722206126210747357e+01 5.000000000000000000e+00
2.181542097290635751e-01 9.261530365962600264e-01 1.880831479273655304e+01 5.000000000000000000e+00
-4.687124000792303846e+00 -9.334440047802279317e-01 1.008684982326388280e+01 5.000000000000000000e+00
-3.973066908949968834e+00 2.504788195341021595e+00 8.738523147206416652e+00 5.000000000000000000e+00
2.075177998763497733e+00 1.124310254843698065e+00 7.079018524077662633e-02 5.000000000000000000e+00
-3.361522677525801583e+00 -2.907514630626897301e+00 1.289967845499360877e+01 5.000000000000000000e+00
4.085063615684550342e+00 7.685840842249118676e-01 1.401549268439931950e+01 5.000000000000000000e+00
-5.218333761741132726e+00 -6.035576039039947993e+00 1.608201279116392257e+01 5.000000000000000000e+00
-4.811113830229087895e+00 1.200228123736748476e+00 2.687838680072296427e-01 5.000000000000000000e+00
8.315342137241883425e-01 -3.752028550005373830e+00 3.579808088633271712e+00 5.000000000000000000e+00
5.570521827559813843e+00 -6.430002908619551150e+00 1.456125199467884279e+01 5.000000000000000000e+00
4.129538667813051234e+00 -2.243983769833713726e+00 1.498786902416287425e+01 5.000000000000000000e+00
1.765490338722076391e+00 -5.958014011861251236e-01 1.033378291457065501e-01 5.000000000000000000e+00
-1.346057876667358766e+00 -3.087724477080606711e+00 7.925479378376172335e+00 5.000000000000000000e+00
1.424382467467611546e+00 2.423594329042269013e+00 1.207369420538397975e+01 5.000000000000000000e+00
-2.752835746884137347e+00 -1.615789759139618198e+00 1.024256517600625038e+01 5.000000000000000000e+00
2.550217402995272664e+00 3.330629399234051213e+00 7.821807511352149689e+00 5.000000000000000000e+00
2.552794273836488159e+00 -4.850932361903653955e+00 1.568634203367335189e+01 5.000000000000000000e+00
3.230302245697504127e+00 -2.090548719696309288e+00 1.991177552494209735e+01 5.000000000000000000e+00
4.492902388760091625e+00 -4.553910672242461599e-01 1.394330175764432767e+01 5.000000000000000000e+00
4.489667579415144716e-01 3.563150163954371230e+00 1.334494873580949381e+01 5.000000000000000000e+00
-1.723202238947207698e+00 5.854853449619307426e+00 1.471383943619418311e+01 5.000000000000000000e+00
1.403228082359212259e+00 -1.078532527233927896e+00 1.936332760523828256e+01 5.000000000000000000e+00
1.405473636602569520e+00 6.529097001218691076e-01 8.719986177240613756e+00 5.000000000000000000e+00
1.003683723227319247e+00 1.385845055650281710e+00 1.834181255864188387e+01 5.000000000000000000e+00
2.075599632054319077e+00 2.247880619855970430e+00 6.820909503925065565e-01 5.000000000000000000e+00
5.487409535165149066e+00 2.963507994032949178e+00 1.274889485003034562e+00 5.000000000000000000e+00
2.365994933050918014e+00 9.355698917429164374e-02 2.744134062593368562e+00 5.000000000000000000e+00
3.465421958202674624e+00 -2.025867105018683834e-01 1.491561391778271428e+01 5.000000000000000000e+00
1.525146081696034717e+00 6.209752638398279068e+00 3.666356816673712604e+00 5.000000000000000000e+00
1.520877250619423693e+00 1.828325762061993043e+00 1.223477821912550922e+01 5.000000000000000000e+00
-3.449850152169823936e+00 -4.420390302959967599e+00 1.275435320209119539e+01 5.000000000000000000e+00
3.167570159691243781e+00 -2.453967040538968192e+00 1.173299760792346191e+01 5.000000000000000000e+00
-3.248600504324024030e+00 -2.306050421985493593e+00 1.961941344346476512e+01 5.000000000000000000e+00
3.388080937477811805e+00 -3.122170928329043971e+00 1.806185135830418176e+00 5.000000000000000000e+00
2.375518362669835959e+00 1.233464363325691204e+00 9.464770753711249540e+00 5.000000000000000000e+00
2.125646452159798194e+00 1.345313242560554956e+00 1.885813083486397801e+01 5.000000000000000000e+00
-1.709041731492219274e+00 1.947984022819280181e+00 5.667618303201383156e+00 5.000000000000000000e+00
1.164213799989977094e+00 2.735144750735506225e+00 2.379186968404423119e-01 5.000000000000000000e+00
3.348730895732080493e-01 -1.014619465946972277e+00 1.684680430571293641e+01 5.000000000000000000e+00
1.007156504915892814e+00 1.231235446083698726e+00 1.860825953591917425e+01 5.000000000000000000e+00
6.188215629368920556e-01 1.576015176958377673e+00 1.162610866167925039e+01 5.000000000000000000e+00
-3.292486237118675163e+00 -1.868125498065541512e-01 1.523007041462741462e+01 5.000000000000000000e+00
-1.690814976089141553e+00 -3.090658148652055126e-01 1.486364332022108314e+01 5.000000000000000000e+00
3.842058188657956563e+00 -4.999682366013511459e-01 6.541246854996800586e+00 5.000000000000000000e+00
-1.507968839772549252e+00 -1.845403353076238706e-01 8.344595468175186603e-01 5.000000000000000000e+00
-6.984157559081189959e-01 -2.153402860248657902e+00 1.924378964366298206e+01 5.000000000000000000e+00
-1.259555070790071563e+00 3.297633812311404622e+00 3.340099487044390081e-01 5.000000000000000000e+00
5.001094777917653111e+00 1.536083631631564472e+00 1.086522144909532983e+01 5.000000000000000000e+00
-4.042185179980594789e+00 -3.156219511514557041e+00 8.618846829466050963e+00 5.000000000000000000e+00
-2.154222208296190377e+00 4.334676797242053681e+00 1.784807230809256140e+01 5.000000000000000000e+00
2.275089914721377227e+00 -5.000260389826964413e+00 8.063029363994722587e-01 5.000000000000000000e+00
-1.396390386394315897e+00 5.619165172739431391e+00 1.758768628191854333e+01 5.000000000000000000e+00
-4.554946176940557478e+00 -9.464213330673046931e-01 1.881413395975071978e+01 5.000000000000000000e+00
4.647324359079969547e+00 2.222277074397874141e+00 7.930074630284469350e+00 5.000000000000000000e+00
-1.796539733372130687e+00 -6.578991478861862419e+00 5.496468648306596094e+00 5.000000000000000000e+00
5.067568354980455325e+00 3.264031364041846572e+00 9.352696076294764183e+00 5.000000000000000000e+00
4.497596424091288014e+00 3.300402789351824406e+00 1.780003680734442639e+01 5.000000000000000000e+00
1.850693383610616971e+00 -2.378142325430940840e+00 1.862500274058152527e+01 5.000000000000000000e+00
7.199838426315302575e-02 -2.899240825631864027e+00 1.375910743138921433e+01 5.000000000000000000e+00
1.013114420595430942e-01 -4.205395571541810540e+00 7.524170215288361163e+00 5.000000000000000000e+00
-3.608973680349404578e+00 2.570228771049904992e-01 9.151455322141874404e+00 5.000000000000000000e+00
1.630086316701984672e-01 -3.696047325952685370e+00 1.571410000316926947e+01 5.000000000000000000e+00
-1.500076932750117775e+00 1.511760008568493019e+00 1.159506137857098551e+01 5.000000000000000000e+00
-2.617991908622272490e+00 -7.273908461877338638e-01 1.123920080763794971e+01 5.000000000000000000e+00
-5.333412411606603065e+00 -4.894327292319415434e+00 6.973561384152944242e+00 5.000000000000000000e+00
5.332101670646708591e+00 1.036389031745248435e+00 1.280750911569147021e+01 5.000000000000000000e+00
-1.173207980930166983e+00 -1.503627372750464986e+00 7.562133077760750943e+00 5.000000000000000000e+00
2.608308786369788024e+00 2.928551809223361779e+00 1.190565117728775668e+01 5.000000000000000000e+00
3.193023554762774552e+00 -2.631058920108790389e+00 6.070992623601794591e+00 5.000000000000000000e+00
-6.443063027473118431e+00 1.285721786547873835e+00 7.786252436935501287e+00 5.000000000000000000e+00
-1.008178056016281743e-01 4.145690898582789607e+00 1.244141829602694038e+00 5.000000000000000000e+00
6.603897746217414877e+00 -4.644321503372545124e+00 1.787613108038071275e+01 5.000000000000000000e+00
4.554467327543015642e+00 -2.336288428414450724e+00 1.634178707295192012e+01 5.000000000000000000e+00
-1.001280256944346414e+00 -6.140012551908734295e+00 1.561685308900310787e+01 5.000000000000000000e+00
3.547245713278956991e-01 -1.675191692252265163e+00 1.692745052727987343e+01 5.000000000000000000e+00
-1.750760923938562641e+00 7.010069072849434590e+00 1.750464848622346281e+01 5.000000000000000000e+00
5.391820581427150927e+00 3.256948466441106360e-01 4.482967784671321176e-01 5.000000000000000000e+00
-3.921605980776732281e+00 4.123140096245980324e+00 8.997956299140046355e+00 5.000000000000000000e+00
-6.999547359468170082e-01 1.483286398380280480e-01 7.007674441484077477e+00 5.000000000000000000e+00
3.145468723854041304e-01 3.086642434240407962e+00 1.411452304097609023e+00 5.000000000000000000e+00
-1.681174835023108383e+00 -1.446084262922296082e+00 1.308763837602064939e+00 5.000000000000000000e+00
1.225906789359360705e+00 1.297507815398560194e+00 8.340302278889829779e+00 5.000000000000000000e+00
-1.692731225193339739e+00 -1.426208524669616118e+00 7.146573828689353647e+00 5.000000000000000000e+00
-1.347746143359606075e+00 -4.912158083353995508e+00 9.751205573357225376e+00 5.000000000000000000e+00
4.730281416125945881e+00 3.479031560054329120e+00 5.131713898480563252e+00 5.000000000000000000e+00
2.433842303874880209e+00 3.360224982359786949e+00 2.366094070983979503e+00 5.000000000000000000e+00
1.277381595295508765e+00 -4.592124161545943828e+00 1.659973553428114101e+01 5.000000000000000000e+00
8.443617185643491396e+00 -1.759851492725127198e+00 7.516765439873767107e+00 5.000000000000000000e+00
6.019686405948274199e+00 -2.290682762871676381e+00 1.248674480124022423e+01 5.000000000000000000e+00
4.197094211942284048e+00 2.070234924738632909e+00 4.286261420445256931e+00 5.000000000000000000e+00
-1.630570013213936242e+00 -2.245009554937153595e+00 1.793098164418616491e+01 5.000000000000000000e+00
1.224067193215332194e+00 -7.144292207812757978e-01 4.994465365456310479e+00 5.000000000000000000e+00
-3.251900972438448001e+00 7.190459556703947541e-01 5.724069825999724692e+00 5.000000000000000000e+00
3.886617922973385930e+00 -4.707882087439704044e+00 7.262337547449395636e+00 5.000000000000000000e+00
1.479737239035479046e+00 4.109332047461112580e+00 1.240972452685010730e+01 5.000000000000000000e+00
1.399389034382002572e-01 1.896752299597956437e+00 2.595364088071234754e+00 5.000000000000000000e+00
6.070950631214385496e+00 -4.375511685597737177e+00 1.415690183420270643e-01 5.000000000000000000e+00
2.124853095778056034e+00 -3.490396616469319646e+00 2.358297476406210347e+00 5.000000000000000000e+00
3.106127170107243707e+00 -4.563295051825466686e+00 9.799983810315479715e+00 5.000000000000000000e+00
1.946610027009265664e+00 3.657542345703770348e+00 1.806945908596324557e+01 5.000000000000000000e+00
-1.791252212612773231e+00 -7.183794086424445169e+00 5.862323097778210368e+00 5.000000000000000000e+00
2.233338026163208312e+00 3.594767004663027565e-01 1.344563087350028319e+01 5.000000000000000000e+00
-3.189013735582983067e+00 1.301133046428929685e+00 1.330096349679840628e+01 5.000000000000000000e+00
-7.972301982330428416e+00 7.426735992638181516e-01 1.521524336470856387e+00 5.000000000000000000e+00
1.196750499972684789e+00 -4.137909971379173657e-02 1.219045696285575531e+01 5.000000000000000000e+00
-1.170686751059794029e-01 -2.196868069937864210e+00 1.832748357646106285e+01 5.000000000000000000e+00
-3.729084235783420631e+00 2.952141679773891969e+00 4.976469211556720396e+00 5.000000000000000000e+00
1.049116906006743566e+00 -9.784069118075667815e-01 1.063657546001929255e+01 5.000000000000000000e+00
-1.405625928429226290e+00 1.677021820664988283e+00 1.439921921371996039e+00 5.000000000000000000e+00
-2.800112481295615297e+00 1.095173448136704364e+00 1.614514288387720953e+01 5.000000000000000000e+00
2.512594738055587307e+00 -3.893328909930708903e+00 1.427969761469860899e+01 5.000000000000000000e+00
6.846708041045990178e-01 7.007676594110427981e-01 9.927621927110298117e+00 5.000000000000000000e+00
-1.179753231947197278e+00 4.615190037668633893e-01 9.777664005995486463e+00 5.000000000000000000e+00
5.599783351693399247e-01 -2.134106584497973191e+00 1.361337654072271164e+01 5.000000000000000000e+00
-1.310175235769899027e+00 -1.747029514000632666e+00 1.219987010811991013e+01 5.000000000000000000e+00
2.112509003781367856e+00 9.206190305835473264e-01 1.889326602800631605e+01 5.000000000000000000e+00
5.162430975402934052e+00 -1.733839092387497782e+00 1.604055821029339768e+01 5.000000000000000000e+00
-1.771723075949128923e+00 7.822004556772793604e-01 9.738448596367856425e+00 5.000000000000000000e+00
5.058135615866329537e+00 -1.437438918278040934e+00 1.141246531186717039e+00 5.000000000000000000e+00
2.795596473758485967e-01 -5.627594162558194668e+00 3.566763500521650254e+00 5.000000000000000000e+00
-1.867813428026999123e+00 -6.754381546957821669e+00 6.676711052431373972e+00 5.000000000000000000e+00
-2.358170444525184983e+00 2.941876298462780870e+00 9.859020965045974805e+00 5.000000000000000000e+00
1.701795009534808223e+00 1.925793073797339439e+00 1.021079227554000379e+00 5.000000000000000000e+00
-3.528194058168924840e+00 -3.655613929839794662e-02 5.462675984535307450e+00 5.000000000000000000e+00
8.647151198457064813e-01 4.111680384486058770e+00 7.184089875225209809e+00 5.000000000000000000e+00
1.774651942967567120e+00 2.313148971816881616e+00 1.286969620807325398e+01 5.000000000000000000e+00
-1.870230302031158143e+00 7.598678845148433281e-01 1.298580168630388698e+01 5.000000000000000000e+00
1.262366569943892625e+00 3.661735867292033486e+00 1.742028104896170149e+01 5.000000000000000000e+00
5.448547674953534425e+00 2.462592367016186223e+00 1.498775812053825440e+01 5.000000000000000000e+00
6.719532797597222995e+00 -3.803426333788372915e+00 6.007615197527611528e+00 5.000000000000000000e+00
1.116449723475127387e+00 1.283389654988941864e+00 2.442733166086894503e+00 5.000000000000000000e+00
-2.474647142814821787e+00 2.256531164506515807e+00 1.524353312415893669e+01 5.000000000000000000e+00
-3.723738242468602078e+00 -1.873647306274355273e+00 1.920912621869413428e+01 5.000000000000000000e+00
5.319319123937211735e+00 4.506042970606403131e+00 1.730664658727249972e+01 5.000000000000000000e+00
-2.241303041077448821e+00 -4.071574550131563663e-01 1.690277137903176552e+01 5.000000000000000000e+00
6.504182498840994642e-01 -2.342648865167640704e+00 9.457426669968455712e+00 5.000000000000000000e+00
-2.720679242672781939e+00 -3.774318384228573797e-01 1.105820118425337562e+01 5.000000000000000000e+00
2.704479587594670775e+00 6.044723633693978027e-01 1.792183278424814930e+01 5.000000000000000000e+00
-1.287820139797143604e+00 5.870188774647966401e-02 3.682430631768949247e+00 5.000000000000000000e+00
-1.905145335328128242e+00 -1.260344088187571376e+00 8.350594106883731271e+00 5.000000000000000000e+00
-4.947171504490349037e+00 -1.338462656576327570e+00 6.605890570242626936e+00 5.000000000000000000e+00
3.364644091852369012e+00 2.904058500529165698e+00 7.457069922378138926e+00 5.000000000000000000e+00
-4.262212611389893172e-03 -2.286565181763960286e+00 2.138793167500070425e+00 5.000000000000000000e+00
2.030516322077929647e+00 -7.990176799079824477e+00 9.560009602467943068e+00 5.000000000000000000e+00
4.180200977309490862e-02 -2.567204487057458628e+00 1.531556815032547192e+01 5.000000000000000000e+00
2.555289536428577257e+00 3.447114027058155727e+00 1.960218985426402583e+01 5.000000000000000000e+00
8.376638637029959256e+00 -1.888360248504649785e+00 1.321585947635137614e+01 5.000000000000000000e+00
3.493482601234539242e+00 2.250018730476280648e+00 1.186632274499217132e+01 5.000000000000000000e+00
-2.301212636774192966e+00 -3.042523006504875838e-01 1.551930195707069515e+01 5.000000000000000000e+00
4.205276896529538178e+00 5.431888907449736514e+00 2.220941753521974427e+00 5.000000000000000000e+00
-5.311888776812728752e-01 3.629167186835374537e+00 9.052480376624679081e+00 5.000000000000000000e+00
1.666356896426733014e+00 1.727428586829335089e+00 8.034453608007541270e-01 5.000000000000000000e+00
3.313909379416369649e+00 2.997082226133111149e+00 5.049980197591484199e+00 5.000000000000000000e+00
1.772705211588569085e+00 5.012606338331144329e+00 5.479420680209314831e+00 5.000000000000000000e+00
1.913644089946365742e-02 -1.618281271773043262e+00 1.600028212297821550e+00 5.000000000000000000e+00
-2.425410497586401037e-01 6.803937720197511752e+00 1.885635837184877062e+01 5.000000000000000000e+00
-3.195173440121640063e+00 -2.126497779844606750e+00 1.536303839985409425e+01 5.000000000000000000e+00
-4.061647194248900195e-01 -1.894159413632616973e+00 1.783688547262713442e+01 5.000000000000000000e+00
3.086012660310422540e+00 -2.019403650277375117e+00 1.736980953674126837e+01 5.000000000000000000e+00
-3.649442200362913447e+00 -7.666706002368995243e+00 2.645902164019044989e+00 5.000000000000000000e+00
3.409299007573009632e+00 4.050701911414519074e+00 3.613162241701424193e+00 5.000000000000000000e+00
-2.376489198013929105e+00 1.298627535019323043e+00 1.962118732005559707e+01 5.000000000000000000e+00
3.245624728464607589e+00 -3.060492393716598869e+00 8.738171734473983321e+00 5.000000000000000000e+00
-3.385078417771805626e+00 4.198148757088139837e-01 1.513820532387739171e+01 5.000000000000000000e+00
-1.377130361968329053e+00 3.095260391510425535e+00 1.897495912583625710e+01 5.000000000000000000e+00
2.401140844641980632e+00 4.694430995017583541e+00 2.234552916494370045e+00 5.000000000000000000e+00
1.422902965484307725e+00 -2.844128796968648398e+00 9.301055738740869216e+00 5.000000000000000000e+00
5.090342105034130205e-01 1.164489343592728821e+00 2.534512464171900792e+00 5.000000000000000000e+00
-2.055059908063515683e-01 3.769581390716122193e+00 1.342370364583947584e+01 5.000000000000000000e+00
3.649552650583999913e+00 -1.130339577348812963e+00 1.815009418344808267e+01 5.000000000000000000e+00
-1.350057681845298951e+00 4.252268303290717699e-01 8.428456793437295147e+00 5.000000000000000000e+00
5.256216440852460536e+00 -8.529576593113419314e-01 1.520387700075893989e+01 5.000000000000000000e+00
-1.513757990216261451e+00 -1.486699849590127354e+00 1.531842610926835491e+01 5.000000000000000000e+00
-1.391945051494541286e+00 2.458940506975794138e-01 1.807804345690114900e+01 5.000000000000000000e+00
1.647605849968710512e+00 -1.516766313385875087e+00 1.847333595176595011e+01 5.000000000000000000e+00
-2.655353697429766680e+00 -9.623656611443027753e-01 9.271353526939918765e+00 5.000000000000000000e+00
1.291888438378601567e+00 8.762907280767253670e-01 1.050994013734146471e+01 5.000000000000000000e+00
1.678867233922233471e+00 1.906270279463857076e+00 8.661040288798997011e+00 5.000000000000000000e+00
-1.309894653420108579e+00 -4.171070916982352328e-01 1.870867331562168445e+01 5.000000000000000000e+00
3.051659915536364842e+00 3.631598052796080278e+00 1.217637697680187969e+01 5.000000000000000000e+00
-1.710892192020520841e-01 3.548126469744254941e+00 1.896140101958704349e+01 5.000000000000000000e+00
3.186668052727569034e+00 4.033381789790438932e-01 4.847320259723320035e+00 5.000000000000000000e+00
-6.168419340347987223e+00 -2.540576652259450618e+00 1.072010678680110907e+01 5.000000000000000000e+00
-7.439504693410732727e+00 -9.081980520582569882e-01 1.109361540337864582e+01 5.000000000000000000e+00
-3.615940039985904964e+00 1.651066041508359339e+00 5.307515006678185543e+00 5.000000000000000000e+00
8.166577404009359498e+00 4.582307883629239242e+00 1.526097281721781052e+01 5.000000000000000000e+00
-4.022160501911709041e-01 -1.627731626729538306e+00 1.769557546981751628e+01 5.000000000000000000e+00
1.331811964274624671e+00 -3.719022031312016807e+00 1.476868679483759905e+01 5.000000000000000000e+00
3.145281699469333780e+00 -1.569963337568818229e+00 1.490127766510790863e+01 5.000000000000000000e+00
3.344104251903811775e+00 -5.101875688115748986e+00 2.577925061111738803e+00 5.000000000000000000e+00
6.714990939005309301e+00 -1.756043016407401236e+00 1.522101950831008921e+01 5.000000000000000000e+00
1.071416988753941257e-01 -7.202930186035632065e-01 1.951749053162597036e+01 5.000000000000000000e+00
1.595098096530552123e+00 -8.323511602302119172e+00 1.256756417951616633e+00 5.000000000000000000e+00
3.377014347977039144e+00 -2.853928372304897820e+00 9.333808847151248145e+00 5.000000000000000000e+00
-1.151647524340948969e+00 3.366420361678960305e+00 1.057458761782180012e+01 5.000000000000000000e+00
-6.035879569931276833e+00 2.815472438858166004e+00 1.265738376579668767e+01 5.000000000000000000e+00
-6.445003632478655931e+00 1.263977953857267522e+00 9.342052625884068817e+00 5.000000000000000000e+00
-6.366986367893588294e+00 9.361110973085449150e-01 1.363020295065661536e+01 5.000000000000000000e+00
2.774058916095649252e+00 9.063154174259115958e-01 9.608734073555558197e+00 5.000000000000000000e+00
2.184020930772838098e-01 -4.806583855649734893e+00 1.739999357073316322e+00 5.000000000000000000e+00
-2.986507627929566144e+00 1.402837641689426595e+00 1.904344443533144826e+01 5.000000000000000000e+00
-1.756533165004919184e+00 -2.002420306495289015e+00 7.983816489194777155e+00 5.000000000000000000e+00
1.548949678587951961e+00 6.207442519448829188e+00 2.940745336823777922e+00 5.000000000000000000e+00
2.333443779993083389e+00 1.417409148053532908e+00 4.224844845393207038e+00 5.000000000000000000e+00
3.231800785532115583e+00 3.239009780366588931e+00 6.063233176233238098e+00 5.000000000000000000e+00
3.925989752516122699e+00 8.800073868826094325e-02 9.346466014926733124e+00 5.000000000000000000e+00
-2.327861296841316374e+00 -7.269595218877110909e+00 3.610563660565986321e+00 5.000000000000000000e+00
-1.040819044726052800e+00 1.189198947884829716e+00 9.380785487575793447e-01 5.000000000000000000e+00
-4.427035218922212856e-01 4.294890542401402556e+00 3.010375571734931199e+00 5.000000000000000000e+00
-3.344086443629689764e+00 1.926077603804204452e+00 6.970887870552027188e+00 5.000000000000000000e+00
-1.576929329712937644e+00 2.508964256998303277e+00 1.606359182842593825e+00 5.000000000000000000e+00
1.147545025245190753e-01 4.760042617121305497e+00 1.791892998129315373e+01 5.000000000000000000e+00
-2.066922680951568392e+00 1.633302299031685889e-01 1.946905987370556446e+01 5.000000000000000000e+00
-8.673094848096412068e-01 -1.190120741132014270e+00 3.748673112528568829e+00 5.000000000000000000e+00
6.264205702532308351e-01 3.848995463387328897e+00 5.476683605625487061e+00 5.000000000000000000e+00
-4.254072194475631008e+00 -3.486843684140159549e-01 5.785469860679334886e+00 5.000000000000000000e+00
-2.390595594836416038e-01 2.524071462607351712e+00 1.094795396812492783e+01 5.000000000000000000e+00
1.976285841694194412e+00 3.747999815475828278e+00 1.785647936436782146e+01 5.000000000000000000e+00
-5.234406000766454348e+00 -9.844811404904099117e-01 1.391085128514648606e+00 5.000000000000000000e+00
2.051460346618367403e+00 5.364052381239180489e-01 1.624714538191786062e+01 5.000000000000000000e+00
4.506578890141996752e+00 1.024393647834340726e+00 2.227003399126719074e+00 5.000000000000000000e+00
-7.802487372009000666e+00 2.122327680176641973e+00 1.585021722652074772e+01 5.000000000000000000e+00
-1.890360794421649171e+00 -3.565197674952323315e+00 9.204026198755352439e+00 5.000000000000000000e+00
-1.262710610825847901e-01 4.717255114986142139e+00 1.869200238468522102e+01 5.000000000000000000e+00
2.018215371817376091e+00 4.485709127001546115e+00 1.034165738162170989e+01 5.000000000000000000e+00
-3.050973716843133232e+00 1.213187642243265918e+00 1.359942414973160929e+00 5.000000000000000000e+00
-7.774852239302746604e+00 -8.492504803112468359e-01 2.131146164358528328e+00 5.000000000000000000e+00
-4.347087063347117586e-01 1.193123056583798691e+00 1.354537062486740595e+01 5.000000000000000000e+00
-1.834028025577610244e+00 4.168341051588200230e-01 8.257464526113467151e-01 5.000000000000000000e+00
2.152963509942440457e+00 -1.364332718313635784e+00 1.384745694898299284e+01 5.000000000000000000e+00
-3.886203581834458021e+00 -5.148301439223934572e-01 7.872484558232846652e+00 5.000000000000000000e+00
-1.957636442967094936e+00 2.458074194601204132e-01 4.047427646774453436e+00 5.000000000000000000e+00
1.464275498026672562e-01 5.527725137411440670e+00 1.887335151471956962e+01 5.000000000000000000e+00
4.030687564136747447e+00 -6.917769548948151659e-01 1.560040208576616294e+01 5.000000000000000000e+00
-8.925970045742797065e-01 -1.019644335975992355e+00 8.988098827057545037e+00 5.000000000000000000e+00
2.636936925438314816e+00 1.313278457682291123e+00 1.366109075360751923e+01 5.000000000000000000e+00
4.705887165442577569e+00 -1.055148129675304691e+00 3.395758568797295762e+00 5.000000000000000000e+00
-6.494292874735718701e-01 -8.148274953159865275e-01 1.421044389211756354e+00 5.000000000000000000e+00
-1.380008925727205682e+00 1.363591169380792056e+00 2.696001262627032435e+00 5.000000000000000000e+00
3.381369014806234752e-02 5.161434442574115877e+00 1.030246475614269919e+01 5.000000000000000000e+00
-3.268473018473209701e-01 -1.926453746000466483e+00 6.893179032334386669e+00 5.000000000000000000e+00
-4.948224461004608887e-01 5.713032527897951240e+00 4.670762781659389518e+00 5.000000000000000000e+00
2.176187062482334844e-01 2.176162975903072727e+00 9.945239314366219219e+00 5.000000000000000000e+00
1.381576889730578017e+00 -5.503691137063091432e-01 7.809911319083811421e+00 5.000000000000000000e+00
-3.759159102613773396e+00 6.012328188917276606e+00 1.975990818900134016e+01 5.000000000000000000e+00
6.440859457008859756e+00 -1.053173269093683917e+00 1.540437271455809309e+01 5.000000000000000000e+00
5.766033047432262748e+00 -3.316671163859304272e+00 8.799532975565860227e-01 5.000000000000000000e+00
-3.248278890959906823e-03 -1.144646092323645448e+00 1.384411228629802793e+01 5.000000000000000000e+00
2.510301874929363297e+00 -1.583667962881015079e+00 1.452744409290418481e+00 5.000000000000000000e+00
-1.313495440802642245e+00 2.557159444063208831e+00 3.006576784172703132e+00 5.000000000000000000e+00
1.712392804635348931e+00 -2.695266784088070189e+00 1.444153355041168751e+01 5.000000000000000000e+00
-1.246603363660353070e+00 -5.535776812559813909e-01 1.010267373287431170e+01 5.000000000000000000e+00
1.980778517097533387e-01 -1.317620154770290597e+00 1.985930902879069748e+01 5.000000000000000000e+00
1.277669164493812515e+00 1.507273632302410071e+00 1.604811100589589401e+01 5.000000000000000000e+00
-5.608868639763416875e-01 -1.410172479606847551e+00 4.426629500468695078e+00 5.000000000000000000e+00
-1.511661477693452410e-02 2.892823645596981130e+00 6.377966795344942597e+00 5.000000000000000000e+00
-6.113012206232169010e-01 -6.273866215138865776e+00 1.218192178827112215e+01 5.000000000000000000e+00
-1.771448391465160199e+00 -5.522329991414459016e+00 1.806601673239666184e+01 5.000000000000000000e+00
-5.291128223571589295e+00 -3.657047235190550305e-01 1.992819344759608757e+00 5.000000000000000000e+00
2.352619453212818623e-01 -3.106577002190665127e+00 5.479804812198139530e+00 5.000000000000000000e+00
5.642360669613475377e-01 1.369382671960466258e-01 5.066315764686706302e+00 5.000000000000000000e+00
-4.958323465755171355e+00 -2.101398410287445007e+00 1.773282267320799477e+01 5.000000000000000000e+00
-2.893225522592165255e+00 -4.285208102701242083e+00 1.290529872878005690e+01 5.000000000000000000e+00
-4.333227712039823487e+00 6.486233542842679611e+00 1.574345516541411882e+01 5.000000000000000000e+00
5.548364272352785953e-01 -3.662233834035649949e+00 3.332844095888602975e+00 5.000000000000000000e+00
-2.143108853466900499e+00 4.176166717368101189e+00 1.393681408218734674e+01 5.000000000000000000e+00
5.319743793562016210e-01 -8.001446800619500532e-01 1.652164227140801955e+01 5.000000000000000000e+00
-3.854327413082326181e+00 -1.795552016387001348e+00 2.152464447878925657e+00 5.000000000000000000e+00
6.661634847917876634e-01 -4.387081775094801905e+00 2.223439014056549645e-01 5.000000000000000000e+00
-4.420387935437182225e-01 -2.734413653131195332e+00 9.417227243824479288e+00 5.000000000000000000e+00
4.216896029155236647e+00 3.513683489485161182e+00 4.332427246864143378e+00 5.000000000000000000e+00
-6.440674872997090850e-01 -1.183812999491350215e+00 6.722271715478502330e+00 5.000000000000000000e+00
4.815277947479809084e-01 2.951032901517266493e-01 1.704186179485949282e+01 5.000000000000000000e+00
2.529111676462723501e+00 -4.558254908431445429e+00 8.805462959216942664e+00 5.000000000000000000e+00
-6.840986736369744081e-01 -3.547588516038115536e+00 3.203275940548411249e-01 5.000000000000000000e+00
-2.437268369118842370e-01 -2.149821067347731596e+00 6.293511303767851395e+00 5.000000000000000000e+00
-8.571536617267329350e-02 6.433547323823360919e-01 4.709044900730832595e+00 5.000000000000000000e+00
9.749108661121049790e-01 -3.579853382059547506e+00 5.179127211306058243e+00 5.000000000000000000e+00
-3.629643237675829193e-01 2.721618618136192325e-01 5.587456348269417283e+00 5.000000000000000000e+00
